,Text,Emotion
100968,والله ياليت تسأله بخصوص القرارات الاخيره الخاصه بترقية البعثة يعني شرط عدم تمديد الدراسه من الشروط الغريبه اللي مالها إي تفسير إلا تعقيد والشي الغريب أن عدد طلاب الدكتوراه بشكل عام قليل يعني المفترض أنه يكون أكثر سهوله ياليت تسأله عن الموضوع ذا و تقول لنا اللي يصير معك  الف شكر يالغالي,SURPRISE
101016,معليش اخ محمد الدراسه في امريكا لا غبار عليها ومافي مجال للمقارنه بين خريج امريكا وأي دولة ثانيه ولا يهونون كل المبتعثين السبب اللي بيخليني ما اكمل في امريكا هو طول وصعوبة دراستها ونفس انقل لبريطانيا لان كل زميلاتي خلصوا الماستر بسنه والدكتوراه ما تجاوزت سنوات وهي دراسات طبية انا قدمت ع اكثر من جامعه في امريكا ومدة دراستها لا تقل عن سنوات وهذا شي متعب جدا الكل يتكلم عن سهولة الدراسه في بريطانيا وش دعوة طايحين من عينك اجل ما نعرف نسوي بحث ولا نكتب بيبر ياشيخ خلونا نكتب لين كرهنا الكتابه,SURPRISE
101064,بالنسبة للاستاذ الي اعترض على مطالبتهم بالزيادة ويقول غير عادل تأخذون اربع رواتب مين الي قالك انها اربع رواتب   راتبين الملحقية زائد راتبين الجامعه يادوب تساوي راتبين أساسي ف السعودية ف من العدل اننا ناخذ حقنا اجل من العدل ان المرافق الي ماخذ اجازة استثنائية تصرفله الدوله راتبين  وبعدين دع الخلق للخالق مطالب هذا البوست واضحه اذا عندك اعتراض عليها مو شرط تعلق قل خيرا او اصمت ولا تضر اخوانك المبتعثين بهرج غير منطقي أبدا والله الرازق,DISGUST
101116,ايوا لما جلست ابحث في بعض جامعات بريطانيا لقيت فعلا النيو روت هذا وعجبني بس فكرة الاعفاء ما طرأت ف بالي لان اعرفهم البريطانين شديدين مو بسهولة يتنازلوا عن شيء شكرا ع أسماء الجامعات ان شاءالله اشوفهم شكرا لك اذا احتجت شيء حاراسلك,SURPRISE
101126,أول كان الوضع طبيعي بس الآن يكشفون الوضع بسهولة ويسوون إيقاف صرف للمرافق ولكن قد يختلف الوضع إذا كان المبتعث الأساسي أنثى عنه لما يكون المبتعث الأساسي رجل قد يكون فيها أيقاف صرف للمرافقين مع الرجل ولكن قد يكون إيقاف بعثه للمبتعثه من دون مرافق بالتوفيق لك إن شاء الله,SURPRISE
101133,وضع نظام المحرم هو لحفظ وصيانة المرأه وبالعكس الملحقيات ماقصرت من خلال صرف مكافأه للمرافق وجزاهم الله خير على جهودهم لحفظ المجتمع اتمنى ان الابتعاث يرجع علينا بالفايده ونتعلم من الغرب علومهم النافعه وعسى الله يصرف عنا سلبياتهم لاني اشوفهم اجتماعيا فاشلين,JOY
101214,جامعة الطائف نزلت الرواتب لهذا الشهر بدون المكرمة الله يغنينا عنهم الله الرازق,DISGUST
101243,لابد من تصحيح وضع سلم رواتب أعضاء هيئة التدريس بشكل عام ابدا مو منطق المعيد الطالب المتميز والحاصل على اعلى الدرجات في الشهادة الجامعية والحاصل على الوظيفه بعد منافسه مع طلاب متميزين ياخذ راتب والمعلم ليس تقليلا بالمعلم ولكن لابد من المساواه خصوصا بعد اندماج الوزارتين وزير التعليم الدكتور عزام الدخيل مشكور وضع ايميله الشخصي لكي يتجاوب مع مشاكل التعليم اذا انا طالبت بالزيادة وانت طالبت بالزيادة وإذا طالبنا بالترقيه من معيد لمحاضر بدون الحاجه للمباشره والانتضار طويلا اكيد صوتنا بيوصل لابد من الزياده حتى لا تفقد الجامعات اساتذه متميزيين قد يفكرون بشكل جدي بالتوجه للقطاع الخاص خاصتا مع ارتفاع تكاليف المعيشه وتدني الأجر,JOY
101314,الرازق من السما والحاسد من الارض,DISGUST
101389,حسبي الله ونعم الوكيل الله خير رازق هو حسبنا ونعم الوكيل الحسد الحسد الحسد لا بارك الله فيه دايم يسرقون فرحة المكارم الملكية بالنهاية الحمد لله حنا من الوطن وللوطن لو نشتغل بريال,DISGUST
101426,يا حبيبتي يا لا تنقهري ولا تزعلي لو جلستي تسمعي الناس اش بتقول بتنفقع مرارتك وينفجر عقلك طنننننننشي وطووووووز الناس اصلا ما يعجبهم عجب ولا يرضيها اي شيء وفي كل تفاهات الحياة ما يخلوك في حالك الله يرزقنا الرضا ويخرج من قلوبنا حب الدنيا,SADNESS
101440,الله يرزقكم ع قد نياتكم واكثر يا استاذ بس انا لي عتب ع صاحب الموضوع صحيح الموضوع قد يوعي البعض وشكرا لصاحب الموضوع انو يوعينا لكن شوف عدد المعلقين وكل واحد زعلان ويدعي يعني دحين المبتعثين بدل ماهم فرحانين بالراتبين صاروا يفكروا ف خطاب العساف طيب يمكن مو صح طيب يمكن خيرة طيب لعله خير طيب فين الحمدلله صحيح الخطاب ينرفز بس مع احترامي لكل اعضاء القروب المفروض الاخبار اللي زي كدا ما تنقال مو عشان شيء عشان حتسبب حزن للشعب بدل ما تواسيهم اعتذر ان كان كلامي في قساوة او جفاف بس النوتيفيكيشنز حقتي مو راضية توقف من يوم نزل البوست كل تقديري واحترامي لك استاذ سلطان العمري وكلامي مجرد وجهة نظري الخاصة,SADNESS
101449,الناس اللي تدافع عن القرار أسألك بالله كم تصرف في الغربة من سكن ومعيشة أنا ساكن في بريطانيا بتكلفة باوند مايعادل ريال سعودي في الشهر وغرفة فقط مع دورة مياة صغيرة مثل القفص ومطبخ مشترك مع العلم لو كنت بالسعودية وادفع كل شهر اخذ شقة بثلاث غرف وتطلع ناس تحسدنا راتبين ههههه الحمد لله بس وآلله يعز دولتنا ماقصرت وضعنا أحسن من غيرنا بس متأملين الخير,JOY
